date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:40:21	2641/2641	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9b02b-a51%22	https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/samples/error-500.html	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/samples/error-500.html	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/index.html)
01:40:21	29759/29759	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9b02b-743f%22	https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/samples/blank-page.html	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/samples/blank-page.html	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/index.html)
01:40:21	40677/40677	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9b02b-9ee5%22	https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/samples/profile.html	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/samples/profile.html	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/index.html)
01:40:22	43682/43682	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9b02b-aaa2%22	https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/samples/faq.html	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/samples/faq.html	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/index.html)
01:40:22	49888/49888	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9b02b-c2e0%22	https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/samples/faq-2.html	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/samples/faq-2.html	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/index.html)
01:40:22	34212/34212	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9b02b-85a4%22	https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/samples/news-grid.html	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/samples/news-grid.html	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/index.html)
01:40:22	37203/37203	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9b02b-9153%22	https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/samples/timeline.html	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/samples/timeline.html	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/index.html)
01:40:23	36191/36191	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9b02b-8d5f%22	https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/samples/search-results.html	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/samples/search-results.html	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/index.html)
01:40:23	38053/38053	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9b02b-94a5%22	https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/samples/portfolio.html	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/samples/portfolio.html	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/index.html)
01:40:23	34537/34537	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9b02b-86e9%22	https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/samples/invoice.html	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/samples/invoice.html	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/index.html)
01:40:23	34085/34085	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9b02b-8525%22	https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/samples/pricing-table.html	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/samples/pricing-table.html	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/index.html)
01:40:24	50139/50139	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9b02b-c3db%22	https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/samples/orders.html	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/samples/orders.html	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/index.html)
01:40:24	45521/45521	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9b02b-b1d1%22	https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/apps/email.html	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/apps/email.html	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/index.html)
01:40:24	32386/32386	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9b02b-7e82%22	https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/apps/calendar.html	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/apps/calendar.html	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/index.html)
01:40:24	32254/32254	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9b02b-7dfe%22	https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/apps/todo.html	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/apps/todo.html	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/index.html)
01:40:24	34969/34969	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9b02b-8899%22	https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/apps/gallery.html	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/apps/gallery.html	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/index.html)
01:40:25	3959/3959	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9b02b-f77%22	https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/documentation/documentation.html	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/documentation/documentation.html	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/index.html)
01:40:25	189760/189760	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9b02c-2e540%22	https://demo.bootstrapdash.com/skydash/template/vendors/js/vendor.bundle.base.js	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/vendors/js/vendor.bundle.base.js	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/index.html)
01:40:26	173077/173077	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9b02c-2a415%22	https://demo.bootstrapdash.com/skydash/template/vendors/chart.js/Chart.min.js	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/vendors/chart.js/Chart.min.js	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/index.html)
01:40:26	450276/450276	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9b02c-6dee4%22	https://demo.bootstrapdash.com/skydash/template/vendors/datatables.net/jquery.dataTables.js	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/vendors/datatables.net/jquery.dataTables.js	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/index.html)
01:40:26	4706/4706	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9b02c-1262%22	https://demo.bootstrapdash.com/skydash/template/vendors/datatables.net-bs4/dataTables.bootstrap4.js	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/vendors/datatables.net-bs4/dataTables.bootstrap4.js	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/index.html)
01:40:26	12550/12550	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9b02b-3106%22	https://demo.bootstrapdash.com/skydash/template/js/dataTables.select.min.js	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/js/dataTables.select.min.js	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/index.html)
01:40:26	185/185	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9b02b-b9%22	https://demo.bootstrapdash.com/skydash/template/js/off-canvas.js	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/js/off-canvas.js	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/index.html)
01:40:26	806/806	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9b02b-326%22	https://demo.bootstrapdash.com/skydash/template/js/hoverable-collapse.js	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/js/hoverable-collapse.js	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/index.html)
01:40:27	5768/5768	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9b02b-1688%22	https://demo.bootstrapdash.com/skydash/template/js/template.js	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/js/template.js	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/index.html)
01:40:27	2955/2955	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9b02b-b8b%22	https://demo.bootstrapdash.com/skydash/template/js/settings.js	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/js/settings.js	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/index.html)
01:40:27	952/952	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9b02b-3b8%22	https://demo.bootstrapdash.com/skydash/template/js/todolist.js	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/js/todolist.js	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/index.html)
01:40:27	3121/3121	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9b02b-c31%22	https://demo.bootstrapdash.com/skydash/template/js/jquery.cookie.js	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/js/jquery.cookie.js	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/index.html)
01:40:28	23998/23998	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9b02b-5dbe%22	https://demo.bootstrapdash.com/skydash/template/js/dashboard.js	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/js/dashboard.js	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/index.html)
01:40:28	5951/5951	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9b02b-173f%22	https://demo.bootstrapdash.com/skydash/template/js/Chart.roundedBarCharts.js	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/js/Chart.roundedBarCharts.js	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/index.html)
01:40:28	10791/10791	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2264a9a194-2a27%22	https://demo.bootstrapdash.com/skydash/template/vendors/feather/fonts/feather-webfont.eot	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/vendors/feather/fonts/feather-webfont.eot	(from https://demo.bootstrapdash.com/skydash/template/vendors/feather/feather.css)
01:40:29	10791/10791	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2264a9a194-2a27%22	https://demo.bootstrapdash.com/skydash/template/vendors/feather/fonts/feather-webfont.eot?	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/vendors/feather/fonts/feather-webfontd41d.eot	(from https://demo.bootstrapdash.com/skydash/template/vendors/feather/feather.css)
01:40:29	12936/12936	---M--	200	added ('OK')	application/font-woff	etag:%2264a9a194-3288%22	https://demo.bootstrapdash.com/skydash/template/vendors/feather/fonts/feather-webfont.woff	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/vendors/feather/fonts/feather-webfont.woff	(from https://demo.bootstrapdash.com/skydash/template/vendors/feather/feather.css)
01:40:29	28532/28532	---M--	200	added ('OK')	application/octet-stream	etag:%2264a9a194-6f74%22	https://demo.bootstrapdash.com/skydash/template/vendors/feather/fonts/feather-webfont.ttf	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/vendors/feather/fonts/feather-webfont.ttf	(from https://demo.bootstrapdash.com/skydash/template/vendors/feather/feather.css)
01:40:30	76825/76825	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264a9a194-12c19%22	https://demo.bootstrapdash.com/skydash/template/vendors/feather/fonts/feather-webfont.svg	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/vendors/feather/fonts/feather-webfont.svg	(from https://demo.bootstrapdash.com/skydash/template/vendors/feather/feather.css)
01:40:30	2874/2874	---M--	200	added ('OK')	image/png	etag:%2264a9a194-b3a%22	https://demo.bootstrapdash.com/skydash/template/images/sprites/jsgrid-icons.png	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/images/sprites/jsgrid-icons.png	(from https://demo.bootstrapdash.com/skydash/template/css/vertical-layout-dark/style.css)
01:40:31	165567/165567	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a194-286bf%22	https://demo.bootstrapdash.com/skydash/template/images/auth/login-bg.jpg	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/images/auth/login-bg.jpg	(from https://demo.bootstrapdash.com/skydash/template/css/vertical-layout-dark/style.css)
01:40:31	275426/275426	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a194-433e2%22	https://demo.bootstrapdash.com/skydash/template/images/auth/register-bg.jpg	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/images/auth/register-bg.jpg	(from https://demo.bootstrapdash.com/skydash/template/css/vertical-layout-dark/style.css)
01:40:32	11141/11141	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a194-2b85%22	https://demo.bootstrapdash.com/skydash/template/images/faces/face11.jpg	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/images/faces/face11.jpg	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/widgets/widgets.html)
01:40:32	212664/212664	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a194-33eb8%22	https://demo.bootstrapdash.com/skydash/template/images/auth/lockscreen-bg.jpg	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/images/auth/lockscreen-bg.jpg	(from https://demo.bootstrapdash.com/skydash/template/css/vertical-layout-dark/style.css)
01:40:32	11746/11746	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a194-2de2%22	https://demo.bootstrapdash.com/skydash/template/images/faces/face9.jpg	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/images/faces/face9.jpg	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/widgets/widgets.html)
01:40:32	10063/10063	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a194-274f%22	https://demo.bootstrapdash.com/skydash/template/images/faces/face12.jpg	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/images/faces/face12.jpg	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/widgets/widgets.html)
01:40:32	10400/10400	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a194-28a0%22	https://demo.bootstrapdash.com/skydash/template/images/faces/face7.jpg	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/images/faces/face7.jpg	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/widgets/widgets.html)
01:40:32	15062/15062	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a194-3ad6%22	https://demo.bootstrapdash.com/skydash/template/images/faces/face8.jpg	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/images/faces/face8.jpg	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/widgets/widgets.html)
01:40:33	13908/13908	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a194-3654%22	https://demo.bootstrapdash.com/skydash/template/images/faces/face15.jpg	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/images/faces/face15.jpg	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/widgets/widgets.html)
01:40:33	18563/18563	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a194-4883%22	https://demo.bootstrapdash.com/skydash/template/images/samples/300x300/10.jpg	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/images/samples/300x300/10.jpg	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/ui-features/accordions.html)
01:40:34	636/636	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9b02b-27c%22	https://demo.bootstrapdash.com/skydash/template/js/modal-demo.js	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/js/modal-demo.js	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/ui-features/modals.html)
01:40:34	21693/21693	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9b02c-54bd%22	https://demo.bootstrapdash.com/skydash/template/vendors/progressbar.js/progressbar.min.js	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/vendors/progressbar.js/progressbar.min.js	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/ui-features/progress.html)
01:40:34	5925/5925	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9b02b-1725%22	https://demo.bootstrapdash.com/skydash/template/js/progress-bar.js	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/js/progress-bar.js	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/ui-features/progress.html)
01:40:34	491/491	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9b02b-1eb%22	https://demo.bootstrapdash.com/skydash/template/js/paginate.js	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/js/paginate.js	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/ui-features/pagination.html)
01:40:35	85814/85814	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a194-14f36%22	https://demo.bootstrapdash.com/skydash/template/images/samples/300x300/13.jpg	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/images/samples/300x300/13.jpg	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/ui-features/tabs.html)
01:40:35	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Oct%202023%2020:10:35%20GMT	https://demo.bootstrapdash.com/skydash/template/images/samples/300X300/12.jpg	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/images/samples/300X300/12.jpg	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/ui-features/tabs.html)
01:40:35	14469/14469	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a194-3885%22	https://demo.bootstrapdash.com/skydash/template/images/samples/300x300/3.jpg	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/images/samples/300x300/3.jpg	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/ui-features/tabs.html)
01:40:36	44395/44395	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a194-ad6b%22	https://demo.bootstrapdash.com/skydash/template/images/samples/300x300/4.jpg	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/images/samples/300x300/4.jpg	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/ui-features/tabs.html)
01:40:36	33549/33549	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a194-830d%22	https://demo.bootstrapdash.com/skydash/template/images/samples/300x300/15.jpg	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/images/samples/300x300/15.jpg	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/ui-features/tabs.html)
01:40:36	24560/24560	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a194-5ff0%22	https://demo.bootstrapdash.com/skydash/template/images/samples/300x300/5.jpg	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/images/samples/300x300/5.jpg	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/ui-features/tabs.html)
01:40:36	28701/28701	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a194-701d%22	https://demo.bootstrapdash.com/skydash/template/images/samples/300x300/12.jpg	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/images/samples/300x300/12.jpg	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/ui-features/tabs.html)
01:40:36	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Oct%202023%2020:10:36%20GMT	https://demo.bootstrapdash.com/skydash/template/images/samples/300X300/10.jpg	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/images/samples/300X300/10-2.jpg	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/ui-features/tabs.html)
01:40:36	27415/27415	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a194-6b17%22	https://demo.bootstrapdash.com/skydash/template/images/samples/300x300/14.jpg	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/images/samples/300x300/14.jpg	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/ui-features/tabs.html)
01:40:37	36801/36801	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a194-8fc1%22	https://demo.bootstrapdash.com/skydash/template/images/samples/300x300/11.jpg	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/images/samples/300x300/11.jpg	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/ui-features/tabs.html)
01:40:37	41960/41960	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a194-a3e8%22	https://demo.bootstrapdash.com/skydash/template/images/samples/300x300/1.jpg	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/images/samples/300x300/1.jpg	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/ui-features/tabs.html)
01:40:37	43006/43006	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a194-a7fe%22	https://demo.bootstrapdash.com/skydash/template/images/samples/300x300/2.jpg	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/images/samples/300x300/2.jpg	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/ui-features/tabs.html)
01:40:38	974/974	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9b02b-3ce%22	https://demo.bootstrapdash.com/skydash/template/js/tabs.js	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/js/tabs.js	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/ui-features/tabs.html)
01:40:38	809/809	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9b02b-329%22	https://demo.bootstrapdash.com/skydash/template/js/tooltips.js	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/js/tooltips.js	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/ui-features/tooltips.html)
01:40:38	807/807	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9b02b-327%22	https://demo.bootstrapdash.com/skydash/template/js/popover.js	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/js/popover.js	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/ui-features/tooltips.html)
01:40:39	466/466	---MCZ	200	added ('OK')	text/css	etag:W/%2264a9b02c-1d2%22	https://demo.bootstrapdash.com/skydash/template/vendors/dragula/dragula.min.css	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/vendors/dragula/dragula.min.css	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/ui-features/dragula.html)
01:40:39	11396/11396	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9b02c-2c84%22	https://demo.bootstrapdash.com/skydash/template/vendors/dragula/dragula.min.js	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/vendors/dragula/dragula.min.js	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/ui-features/dragula.html)
01:40:39	773/773	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9b02b-305%22	https://demo.bootstrapdash.com/skydash/template/js/dragula.js	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/js/dragula.js	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/ui-features/dragula.html)
01:40:39	10453/10453	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9b02c-28d5%22	https://demo.bootstrapdash.com/skydash/template/vendors/clipboard/clipboard.min.js	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/vendors/clipboard/clipboard.min.js	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/ui-features/clipboard.html)
01:40:40	225/225	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9b02b-e1%22	https://demo.bootstrapdash.com/skydash/template/js/clipboard.js	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/js/clipboard.js	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/ui-features/clipboard.html)
01:40:40	6007/6007	---MCZ	200	added ('OK')	text/css	etag:W/%2264a9b02c-1777%22	https://demo.bootstrapdash.com/skydash/template/vendors/jquery-contextmenu/jquery.contextMenu.min.css	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/vendors/jquery-contextmenu/jquery.contextMenu.min.css	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/ui-features/context-menu.html)
01:40:40	27930/27930	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9b02c-6d1a%22	https://demo.bootstrapdash.com/skydash/template/vendors/jquery-contextmenu/jquery.contextMenu.min.js	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/vendors/jquery-contextmenu/jquery.contextMenu.min.js	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/ui-features/context-menu.html)
01:40:40	5077/5077	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9b02b-13d5%22	https://demo.bootstrapdash.com/skydash/template/js/context-menu.js	C:/My%20Web%20Sites/addmin%20new/demo.bootstrapdash.com/skydash/template/js/context-menu.js	(from https://demo.bootstrapdash.com/skydash/template/demo/vertical-default-dark/pages/ui-features/context-menu.html)
